iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
80,256,0,0.5977,9069,-0.00587,0.47178,0.8243,0.00334,0.0388,1.0331,0.7716,0.75212,0.7193,0.5327,0.2008,0.4016,14.4
81,256,0,0.5742,8929,-0.00546,0.50792,0.8326,0.00468,0.0448,1.0322,,0.77209,0.7186,0.5363,0.1995,0.3823,7.6
82,256,0,0.5664,8742,-0.00703,0.50998,0.8251,0.00500,0.0568,1.0337,,0.77232,0.7099,0.5367,0.1982,0.3973,7.4
83,256,0,0.6250,8950,-0.00607,0.49581,0.8288,0.00278,0.0437,1.0339,,0.75498,0.7255,0.5352,0.1970,0.4193,7.6
84,256,0,0.6055,8697,-0.00553,0.49753,0.8226,0.00338,0.0492,1.0353,,0.75225,0.7185,0.5323,0.1957,0.3812,7.6
85,256,0,0.5938,8804,-0.00493,0.47872,0.7904,0.00362,0.0445,1.0380,,0.75375,0.7206,0.5323,0.1945,0.3827,7.6
86,256,0,0.5742,8800,-0.00575,0.49460,0.8023,0.00318,0.0449,1.0387,,0.76682,0.7103,0.5246,0.1932,0.4005,7.6
87,256,0,0.5859,8782,-0.00581,0.48282,0.7982,0.00542,0.0620,1.0381,,0.76441,0.7081,0.5295,0.1920,0.3929,7.5
88,256,0,0.5664,8846,-0.00408,0.47221,0.8170,0.00270,0.0417,1.0386,,0.76578,0.7174,0.5301,0.1907,0.3762,7.8
89,256,0,0.6016,8756,-0.00408,0.50215,0.8151,0.00238,0.0439,1.0377,,0.77091,0.7102,0.5278,0.1894,0.4006,7.6
90,256,0,0.6016,8740,-0.00536,0.50056,0.8204,0.00358,0.0388,1.0373,0.6652,0.76077,0.7177,0.5244,0.1882,0.3863,14.2
91,256,0,0.5586,8888,-0.00635,0.50202,0.8044,0.00556,0.0679,1.0368,,0.77443,0.7127,0.5265,0.1869,0.3869,7.7
92,256,0,0.6094,8875,-0.00681,0.51232,0.8204,0.00459,0.0550,1.0359,,0.76586,0.7173,0.5272,0.1857,0.3888,7.7
93,256,0,0.5430,8759,-0.00565,0.52886,0.8265,0.00420,0.0446,1.0362,,0.77240,0.7158,0.5301,0.1844,0.3902,7.6
94,256,0,0.5664,8659,-0.00538,0.50792,0.8373,0.00463,0.0611,1.0383,,0.76821,0.7128,0.5287,0.1832,0.4036,7.5
95,256,0,0.6289,8531,-0.00391,0.49185,0.7976,0.00284,0.0380,1.0378,,0.76720,0.7182,0.5253,0.1819,0.4375,7.2
96,256,0,0.6328,8882,-0.00459,0.48775,0.8288,0.00435,0.0636,1.0391,,0.77555,0.7115,0.5227,0.1807,0.4536,7.7
97,256,0,0.5781,8924,-0.00371,0.48846,0.8050,0.00350,0.0309,1.0396,,0.74943,0.7237,0.5282,0.1794,0.4333,7.8
98,256,0,0.5820,8792,-0.00460,0.50224,0.7880,0.00280,0.0463,1.0390,,0.76980,0.7142,0.5323,0.1781,0.4633,7.5
99,256,0,0.6055,8833,-0.00539,0.49376,0.8140,0.00346,0.0460,1.0370,,0.76196,0.7249,0.5352,0.1769,0.4613,7.6
100,256,0,0.6094,8685,-0.00526,0.48604,0.8097,0.00548,0.0443,1.0347,0.7399,0.76320,0.7152,0.5348,0.1756,0.4409,14.2
101,256,0,0.5664,8916,-0.00533,0.53463,0.8183,0.00396,0.0417,1.0352,,0.76608,0.7132,0.5327,0.1744,0.4047,7.5
102,256,0,0.6055,8754,-0.00536,0.49876,0.7950,0.00355,0.0368,1.0337,,0.76271,0.7165,0.5312,0.1731,0.4176,7.4
103,256,0,0.5586,9030,-0.00539,0.49167,0.7900,0.00470,0.0513,1.0330,,0.76392,0.7146,0.5325,0.1719,0.4143,7.6
104,256,0,0.5820,8702,-0.00836,0.51337,0.7834,0.00566,0.0517,1.0369,,0.78406,0.7068,0.5335,0.1706,0.4327,7.4
105,256,0,0.6270,8606,-0.00604,0.48930,0.7792,0.00592,0.0537,1.0356,,0.76243,0.7148,0.5284,0.1693,0.4338,7.3
106,256,0,0.6172,8786,-0.00635,0.48696,0.7565,0.00519,0.0464,1.0361,,0.76835,0.7080,0.5293,0.1681,0.4424,7.3
107,256,0,0.6016,8902,-0.00426,0.49310,0.7650,0.00387,0.0378,1.0363,,0.75589,0.7171,0.5284,0.1668,0.4404,7.5
108,256,0,0.5938,8826,-0.00592,0.48091,0.7773,0.00232,0.0420,1.0348,,0.76917,0.7154,0.5267,0.1656,0.4111,7.6
109,256,0,0.5625,8743,-0.00502,0.50261,0.7613,0.00455,0.0508,1.0325,,0.77086,0.7148,0.5319,0.1643,0.4280,7.7
110,256,0,0.6133,8869,-0.00494,0.51774,0.7973,0.00340,0.0418,1.0310,0.6767,0.75747,0.7153,0.5321,0.1631,0.4543,14.0
111,256,0,0.6484,8965,-0.00622,0.52652,0.8009,0.00383,0.0510,1.0287,,0.75506,0.7214,0.5225,0.1618,0.4402,7.5
112,256,0,0.5977,8952,-0.00475,0.49599,0.7930,0.00298,0.0393,1.0299,,0.75200,0.7238,0.5234,0.1606,0.4164,7.8
113,256,0,0.6055,8877,-0.00432,0.48201,0.7814,0.00473,0.0479,1.0295,,0.76583,0.7114,0.5225,0.1593,0.4248,7.7
114,256,0,0.6172,8740,-0.00547,0.49426,0.7910,0.00360,0.0421,1.0295,,0.74138,0.7260,0.5265,0.1580,0.4497,7.6
115,256,0,0.5547,8765,-0.00828,0.49675,0.7710,0.00501,0.0527,1.0323,,0.75382,0.7186,0.5219,0.1568,0.4406,7.7
116,256,0,0.6230,8773,-0.00752,0.47902,0.7725,0.00359,0.0463,1.0336,,0.76452,0.7133,0.5250,0.1555,0.4400,7.5
117,256,0,0.6211,8657,-0.00352,0.47863,0.7688,0.00320,0.0411,1.0327,,0.76127,0.7150,0.5289,0.1543,0.4536,7.4
118,256,0,0.6094,8859,-0.00482,0.48109,0.7915,0.00467,0.0465,1.0331,,0.75154,0.7180,0.5229,0.1530,0.4698,7.6
119,256,0,0.5352,8868,-0.00585,0.49980,0.7793,0.00270,0.0376,1.0331,,0.76308,0.7152,0.5238,0.1518,0.4232,7.6
120,256,0,0.6250,8627,-0.00701,0.51295,0.7773,0.00326,0.0599,1.0323,0.7687,0.76240,0.7155,0.5189,0.1505,0.4397,14.2
121,256,0,0.5840,8617,-0.00556,0.49835,0.7989,0.00409,0.0514,1.0340,,0.75772,0.7258,0.5219,0.1492,0.4384,7.3
122,256,0,0.6211,8681,-0.00340,0.46495,0.7673,0.00314,0.0405,1.0320,,0.74403,0.7287,0.5233,0.1480,0.4502,7.5
123,256,0,0.6602,8863,-0.00677,0.45488,0.8087,0.00367,0.0582,1.0317,,0.75630,0.7300,0.5193,0.1467,0.4694,7.4
124,256,0,0.6094,9006,-0.00559,0.48431,0.8016,0.00438,0.0507,1.0311,,0.75034,0.7260,0.5255,0.1455,0.4453,7.6
125,256,0,0.6016,9100,-0.00620,0.50475,0.8052,0.00374,0.0475,1.0286,,0.75038,0.7217,0.5210,0.1442,0.4593,7.6
126,256,0,0.5977,8508,-0.00702,0.48673,0.8019,0.00451,0.0486,1.0275,,0.74770,0.7228,0.5204,0.1430,0.4369,7.6
