iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
149,256,0,0.5000,7548,-0.00120,0.42397,0.6319,0.00078,0.0090,1.0125,,,,,,0.2933,5.8
150,256,0,0.5117,7712,-0.00153,0.41736,0.6443,0.00156,0.0119,1.0093,0.8147,,,,,0.2929,11.2
151,256,0,0.4727,7281,-0.00731,0.43380,0.6064,0.00047,0.0122,1.0112,,,,,,0.2755,5.5
152,256,0,0.4805,7507,-0.00394,0.43993,0.6327,0.00009,0.0099,1.0084,,,,,,0.2698,5.8
153,256,0,0.4961,7488,-0.00104,0.40448,0.6387,0.00062,0.0095,1.0076,,,,,,0.2919,5.8
154,256,0,0.4727,7184,-0.02602,0.43296,0.6009,0.00212,0.0296,1.0045,,,,,,0.2869,5.6
155,256,0,0.4805,7418,-0.00204,0.42886,0.6359,0.00182,0.0213,1.0013,,,,,,0.2630,5.6
156,256,0,0.4609,7300,-0.00605,0.43961,0.6296,0.00092,0.0103,1.0020,,,,,,0.2624,5.8
157,256,0,0.4648,7527,-0.00450,0.44746,0.6440,0.00091,0.0156,1.0000,,,,,,0.2642,5.9
158,256,0,0.4883,7426,-0.00621,0.42817,0.6334,0.00173,0.0073,0.9958,,,,,,0.2784,5.8
159,256,0,0.4883,7605,-0.00253,0.41751,0.6273,0.00118,0.0170,0.9927,,,,,,0.2649,6.0
160,256,0,0.4766,7488,-0.00418,0.42528,0.6185,0.00137,0.0095,0.9915,0.6624,,,,,0.2622,11.0
161,256,0,0.4961,7672,-0.00040,0.44365,0.6106,0.00175,0.0104,0.9932,,,,,,0.2681,5.7
162,256,0,0.4844,7481,-0.00358,0.42297,0.6032,0.00041,0.0076,0.9941,,,,,,0.2571,5.8
163,256,0,0.5273,7569,-0.00230,0.42980,0.6086,0.00111,0.0126,0.9920,,,,,,0.2702,5.8
164,256,0,0.5000,7627,-0.00158,0.41583,0.6000,0.00172,0.0159,0.9882,,,,,,0.2876,6.0
165,256,0,0.4922,7596,-0.00085,0.43408,0.6115,0.00116,0.0088,0.9932,,,,,,0.2985,5.8
166,256,0,0.5039,7639,-0.00209,0.40199,0.6303,0.00089,0.0084,0.9946,,,,,,0.2903,5.8
167,256,0,0.5117,7525,-0.00259,0.39315,0.6114,0.00140,0.0152,0.9924,,,,,,0.2922,5.6
168,256,0,0.5352,7809,-0.00268,0.40165,0.6285,0.00096,0.0095,0.9895,,,,,,0.2736,5.9
169,256,0,0.4453,7441,-0.00552,0.40658,0.6081,0.00112,0.0112,0.9892,,,,,,0.2615,5.8
170,256,0,0.5039,7518,-0.00318,0.40134,0.5833,0.00098,0.0095,0.9874,0.7299,,,,,0.2702,11.2
171,256,0,0.4648,7173,-0.02179,0.39387,0.6156,0.00487,0.0411,0.9779,,,,,,0.2708,5.2
172,256,0,0.5000,7433,-0.00534,0.42699,0.6202,0.00155,0.0188,0.9787,,,,,,0.2773,5.7
173,256,0,0.5234,7708,0.00050,0.40370,0.6430,0.00173,0.0127,0.9817,,,,,,0.2789,5.8
174,256,0,0.4570,7344,-0.00511,0.39968,0.6563,0.00012,0.0133,0.9812,,,,,,0.2542,5.5
175,256,0,0.5117,7625,0.00050,0.44664,0.6564,0.00084,0.0126,0.9792,,,,,,0.2487,5.8
176,256,0,0.4688,7095,-0.00248,0.42806,0.6665,0.00209,0.0200,0.9784,,,,,,0.2508,5.6
