iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
182,256,0,0.7422,9890,-0.00754,0.37988,1.0869,0.00571,0.0906,1.0411,,1.00758,0.6320,0.5508,0.0726,0.6495,7.6
183,256,0,0.7988,9795,-0.00876,0.35779,1.0880,0.00536,0.0728,1.0426,,1.01438,0.6323,0.5517,0.0714,0.6664,8.0
184,256,0,0.7891,10211,-0.00716,0.36447,1.0899,0.00707,0.0850,1.0421,,1.00133,0.6398,0.5457,0.0701,0.6758,7.9
185,256,0,0.7598,9914,-0.00782,0.35572,1.0928,0.00764,0.0753,1.0425,,0.99419,0.6351,0.5448,0.0688,0.6557,7.7
186,256,0,0.7930,9845,-0.00917,0.34794,1.0931,0.00679,0.0736,1.0425,,1.00923,0.6256,0.5504,0.0676,0.6540,7.6
187,256,0,0.7734,9354,-0.00112,0.33575,1.0839,0.00536,0.0739,1.0434,,1.03597,0.6197,0.5477,0.0663,0.6539,7.5
188,256,0,0.7656,10190,-0.00570,0.36678,1.0838,0.00696,0.0992,1.0434,,1.00952,0.6280,0.5501,0.0651,0.6711,8.0
189,256,0,0.8086,9987,-0.00614,0.33515,1.0995,0.00705,0.0898,1.0423,,1.02492,0.6276,0.5431,0.0638,0.6906,7.8
190,256,0,0.7930,10077,-0.00596,0.32930,1.0731,0.00436,0.0605,1.0427,0.8966,1.03163,0.6206,0.5444,0.0626,0.7115,13.9
191,256,0,0.8125,10241,-0.03272,0.32386,1.1054,0.00882,0.0841,1.0448,,1.04493,0.6212,0.5349,0.0613,0.7187,7.0
192,256,0,0.8047,10134,-0.00433,0.34368,1.0517,0.00655,0.0965,1.0454,,1.09127,0.6025,0.5369,0.0601,0.7190,8.0
193,256,0,0.8008,10079,-0.00651,0.33545,1.0404,0.00475,0.0585,1.0435,,1.04791,0.6194,0.5318,0.0588,0.6884,7.8
194,256,0,0.7930,9949,-0.00680,0.33942,1.0646,0.00454,0.0595,1.0442,,1.06668,0.6153,0.5342,0.0575,0.6742,7.7
195,256,0,0.8086,10097,-0.00623,0.30528,1.0576,0.00452,0.0577,1.0455,,1.04203,0.6224,0.5335,0.0563,0.6748,7.9
196,256,0,0.8398,10135,-0.00677,0.29949,1.0683,0.00579,0.0725,1.0472,,1.05583,0.6167,0.5353,0.0550,0.6973,7.8
197,256,0,0.8086,9940,-0.00729,0.32884,1.0697,0.00556,0.0693,1.0472,,1.04346,0.6274,0.5296,0.0538,0.6934,7.7
198,256,0,0.7734,9660,-0.00460,0.33559,1.0571,0.00403,0.0655,1.0489,,1.05568,0.6156,0.5287,0.0525,0.6763,7.9
199,256,0,0.7773,9995,-0.00835,0.33952,1.0624,0.00460,0.0564,1.0493,,1.06702,0.6079,0.5284,0.0513,0.6651,7.7
200,256,0,0.7734,9800,-0.00782,0.35592,1.0735,0.00428,0.0610,1.0484,0.8247,1.07219,0.6094,0.5258,0.0500,0.6732,13.4
