iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
41,256,0,0.5234,9352,-0.00302,0.54811,0.8664,0.00144,0.0112,1.0022,,0.71876,0.7466,0.6656,0.1305,0.3684,7.4
42,256,0,0.4609,8768,-0.00269,0.55405,0.8819,0.00190,0.0097,1.0021,,0.72424,0.7421,0.6636,0.1263,0.3170,7.2
43,256,0,0.5039,8865,-0.00314,0.54870,0.9042,0.00149,0.0086,1.0031,,0.73016,0.7423,0.6678,0.1220,0.3094,7.3
44,256,0,0.4336,9103,-0.00394,0.50976,0.8692,0.00229,0.0228,1.0045,,0.71797,0.7453,0.6692,0.1178,0.2916,7.5
45,256,0,0.4883,9023,-0.00233,0.53010,0.8816,0.00071,0.0044,1.0046,,0.71246,0.7512,0.6704,0.1136,0.3119,7.2
46,256,0,0.4727,8874,-0.00402,0.53235,0.8675,0.00106,0.0077,1.0056,,0.69242,0.7609,0.6641,0.1093,0.3298,7.0
47,256,0,0.5195,9024,-0.00333,0.55828,0.8500,0.00152,0.0119,1.0071,,0.72397,0.7426,0.6637,0.1051,0.3308,7.4
48,256,0,0.4414,8633,-0.00261,0.55036,0.8688,0.00167,0.0110,1.0084,,0.72545,0.7436,0.6666,0.1008,0.3272,7.1
49,256,0,0.5547,9087,-0.00274,0.54810,0.8896,0.00183,0.0102,1.0094,,0.71086,0.7544,0.6656,0.0966,0.3377,7.3
50,256,0,0.5000,8522,-0.00241,0.53850,0.8829,0.00172,0.0107,1.0095,0.6279,0.71868,0.7462,0.6696,0.0924,0.3521,13.5
51,256,0,0.4883,8982,-0.00335,0.54180,0.8732,0.00144,0.0200,1.0097,,0.70992,0.7586,0.6640,0.0881,0.3820,7.1
52,256,0,0.4883,8703,-0.00569,0.54725,0.9103,0.00195,0.0190,1.0094,,0.72828,0.7515,0.6615,0.0839,0.3797,7.2
53,256,0,0.4727,9027,-0.00238,0.54295,0.8680,0.00074,0.0106,1.0090,,0.73832,0.7473,0.6610,0.0797,0.3744,7.4
54,256,0,0.5586,9195,-0.00321,0.56453,0.8586,0.00188,0.0140,1.0085,,0.72513,0.7480,0.6674,0.0754,0.3954,7.4
55,256,0,0.5469,8972,-0.00321,0.53995,0.8677,0.00125,0.0124,1.0079,,0.73821,0.7440,0.6659,0.0712,0.3736,7.2
56,256,0,0.4570,9065,-0.00357,0.56070,0.8646,0.00103,0.0127,1.0075,,0.73949,0.7459,0.6617,0.0669,0.3723,7.5
57,256,0,0.5820,8951,-0.00273,0.55954,0.8664,0.00079,0.0049,1.0086,,0.73816,0.7472,0.6577,0.0627,0.3910,7.3
58,256,0,0.4219,9308,-0.00929,0.54935,0.8738,0.00212,0.0178,1.0093,,0.72326,0.7482,0.6573,0.0585,0.3855,7.5
59,256,0,0.5078,9370,-0.00328,0.53920,0.8628,0.00224,0.0122,1.0082,,0.74331,0.7448,0.6629,0.0542,0.3730,7.5
60,256,0,0.4688,9463,-0.00312,0.52509,0.8708,0.00163,0.0122,1.0073,0.8233,0.73615,0.7449,0.6543,0.0500,0.3628,13.0
